taxid	Guild	Trophic.Mode	Mycorrhizal	Endophyte	Pathogens	Saprotrophs	Pathotroph	Saprotroph	Symbiotroph
KY929143_SH1289883.10FU	Undefined Saprotroph-|Wood Saprotroph|	 Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
KY929151_SH1331922.10FU	|Plant Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
KY945339_SH1089951.10FU	Undefined Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
KY953028_SH1074180.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
KY953063_SH1074184.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
KY963101_SH1393061.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
KY965404_SH0187561.10FU	Arbuscular Mycorrhizal	Symbiotroph	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
KY965439_SH1322734.10FU	Undefined Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
KY979758_SH1409153.10FU	|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
KY979770_SH1916722.10FU	|Plant Pathogen|	Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
KY980625_SH1075994.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
KY980650_SH1223759.10FU	Animal Pathogen-Endophyte-Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	 Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
L54099_SH1315290.10FU	|Ectomycorrhizal|	Symbiotroph	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
LC001728_SH1287012.10FU	Plant Saprotroph-Undefined Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC001735_SH1271905.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC008214_SH1196637.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC009939_SH1340055.10FU	|Plant Pathogen|	Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
LC013862_SH0128654.10FU	|Ectomycorrhizal|	Symbiotroph	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
LC014591_SH1310085.10FU	Endophyte-|Plant Pathogen|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LC015683_SH0084664.10FU	Fungal Parasite-Plant Pathogen-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
LC015713_SH1278136.10FU	Plant Pathogen-Undefined Saprotroph-|Wood Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
LC064907_SH1268917.10FU	Endophyte-Plant Saprotroph-Undefined Saprotroph-|Wood Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
LC064920_SH1294426.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC064921_SH1372097.10FU	|Endophyte|-Lichen Parasite-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
LC085191_SH1372654.10FU	Fungal Parasite-Plant Pathogen-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
LC085201_SH0183021.10FU	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE
LC096543_SH1314581.10FU	Plant Saprotroph-Wood Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC098735_SH1376089.10FU	Dung Saprotroph-Plant Parasite-Soil Saprotroph-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
LC100020_SH1274327.10FU	|Plant Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC133865_SH1056216.10FU	Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LC142804_SH1093556.10FU	Dung Saprotroph-Ectomycorrhizal-Soil Saprotroph-Wood Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
LC146750_SH1272521.10FU	|Plant Pathogen|	Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
LC146758_SH1064757.10FU	Endophyte-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
LC146767_SH0073762.10FU	|Dung Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC158344_SH1337828.10FU	|Fungal Parasite|-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LC168793_SH0184259.10FU	|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
LC189027_SH0170426.10FU	Dung Saprotroph-Endophyte-Plant Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LC191394_SH1402536.10FU	|Fungal Parasite|	Pathotroph	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LC195252_SH1260423.10FU	Animal Parasite-|Undefined Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LC206610_SH1371030.10FU	Bryophyte Parasite-Ectomycorrhizal-Ericoid Mycorrhizal-Plant Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
LC228645_SH1796052.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC228661_SH1196602.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC229665_SH1314726.10FU	Endophyte-Ericoid Mycorrhizal-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
LC229674_SH1352595.10FU	Animal Pathogen-Endophyte-Fungal Parasite-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
LC260648_SH1174897.10FU	|Ectomycorrhizal|-Fungal Parasite	Pathotroph-Symbiotroph	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
LC270775_SH0207055.10FU	|Plant Pathogen|	Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
LC272922_SH1234859.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC315914_SH1339347.10FU	Dung Saprotroph-Ectomycorrhizal-Litter Saprotroph-Undefined Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
LC317761_SH0132139.10FU	Undefined Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC384936_SH1256111.10FU	Ectomycorrhizal-Orchid Mycorrhizal-|Plant Pathogen|-Plant Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
LC412096_SH1412901.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC412098_SH1412733.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC414358_SH1222685.10FU	Animal Parasite-Animal Pathogen-|Plant Saprotroph|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LC424838_SH0017394.10FU	|Plant Saprotroph|-Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC425660_SH0089210.10FU	Animal Pathogen-Endophyte-|Plant Pathogen|-Plant Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LC425685_SH0203579.10FU	|Plant Pathogen|-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
LC427024_SH1354151.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC435734_SH1325501.10FU	Endophyte-Epiphyte-Fungal Parasite-Insect Parasite	Pathotroph-Symbiotroph	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE
LC440288_SH0164239.10FU	Ectomycorrhizal-Undefined Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
LC440600_SH1206409.10FU	Animal Pathogen-Endophyte-|Plant Pathogen|-Plant Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LC461524_SH1491483.10FU	|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
LC474612_SH1397514.10FU	Clavicipitaceous Endophyte-|Plant Pathogen|	Pathotroph-Symbiotroph	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
LC485673_SH1378029.10FU	|Animal Parasite|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LC515033_SH1108349.10FU	Endophyte-Plant Saprotroph-|Undefined Saprotroph|	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
LC520168_SH1412790.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC544097_SH1363671.10FU	|Plant Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LC550567_SH1389932.10FU	|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
LC552949_SH1311153.10FU	|Lichen Parasite|	Pathotroph-Symbiotroph	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
LC552950_SH1292232.10FU	|Plant Saprotroph|-Wood Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC553278_SH1061061.10FU	|Animal Parasite|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LC557803_SH1216489.10FU	Dung Saprotroph-|Fungal Parasite|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LC567380_SH1226296.10FU	Endophyte-|Plant Pathogen|-Plant Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LC617352_SH0104960.10FU	Animal Pathogen-Endophyte-Endosymbiont-Epiphyte-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
LC639282_SH1314936.10FU	Endophyte-Ericoid Mycorrhizal-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
LC643174_SH1262634.10FU	Animal Pathogen-Endophyte-Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	 Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
LC651036_SH1373632.10FU	|Ectomycorrhizal|-Undefined Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
LC655962_SH1155652.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LC671642_SH1336404.10FU	|Plant Pathogen|-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
LC681718_SH1196542.10FU	|Plant Pathogen|	Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
LC731273_SH1188675.10FU	Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LC790894_SH0141352.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LK932256_SH0202658.10FU	|Plant Pathogen|	Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
LM644066_SH1337783.10FU	|Fungal Parasite|	Pathotroph	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
LM644519_SH1261347.10FU	|Animal Parasite|-Endophyte-Plant Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LM644524_SH1209275.10FU	|Animal Parasite|-Endophyte-Plant Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LM652378_SH1793361.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LM652392_SH1300528.10FU	|Animal Parasite|-Animal Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LM652400_SH1300548.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Plant Pathogen-Plant Saprotroph-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LM652407_SH1300573.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Plant Pathogen-Plant Saprotroph-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LM652421_SH1338267.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Plant Pathogen-Plant Saprotroph-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LM652433_SH1793336.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Plant Pathogen-Plant Saprotroph-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LM652446_SH1300547.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Plant Pathogen-Plant Saprotroph-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LM652450_SH1338273.10FU	Plant Pathogen-Plant Saprotroph-|Undefined Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
LM652456_SH1300594.10FU	Dung Saprotroph-Endophyte-Plant Pathogen-Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LM652466_SH1300555.10FU	Dung Saprotroph-Endophyte-Plant Pathogen-Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LM652484_SH1300568.10FU	Dung Saprotroph-Endophyte-Plant Pathogen-Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LM652489_SH1300571.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LN808992_SH1306710.10FU	Animal Parasite-Dung Saprotroph-Endophyte-Fungal Parasite-Plant Pathogen-|Undefined Saprotroph|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LN827682_SH0115202.10FU	Animal Parasite-Dung Saprotroph-Endophyte-Fungal Parasite-Plant Pathogen-|Undefined Saprotroph|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LN827689_SH0202607.10FU	Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-|Undefined Saprotroph|-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LN850572_SH1175208.10FU	Ectomycorrhizal-Fungal Parasite-|Undefined Saprotroph|-Undefined Symbiotroph	Pathotroph-Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
LN850960_SH1300554.10FU	|Undefined Saprotroph|	 Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LN850966_SH1793372.10FU	|Undefined Saprotroph|	 Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LN850988_SH1300576.10FU	Animal Pathogen-Dung Saprotroph-Endophyte-Plant Pathogen-Plant Saprotroph-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LN867609_SH1187488.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LN997759_SH1350448.10FU	Ectomycorrhizal-Wood Saprotroph	Saprotroph-Symbiotroph	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
LR026793_SH1385213.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LR133896_SH1663469.10FU	Animal Pathogen-Endophyte-|Plant Pathogen|-Plant Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LR216596_SH1210354.10FU	|Plant Pathogen|	Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
LR583782_SH1056221.10FU	Animal Pathogen-Endophyte-Lichen Parasite-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LR679769_SH1350249.10FU	Clavicipitaceous |Endophyte|-Plant Pathogen-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
LR961886_SH1069122.10FU	Animal Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LR993310_SH1164090.10FU	|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
LR993846_SH1061300.10FU	Plant Saprotroph-Wood Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LR993868_SH1345558.10FU	|Plant Pathogen|	Pathotroph	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
LR994205_SH1080179.10FU	Fungal Parasite-Plant Pathogen-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
LS999990_SH0210089.10FU	|Animal Parasite|-Animal Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LT158447_SH1336678.10FU	|Plant Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LT547714_SH1242691.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LT547744_SH1325558.10FU	|Animal Parasite|-Animal Pathogen-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LT547783_SH0212716.10FU	Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LT548261_SH1051495.10FU	|Plant Saprotroph|-Undefined Saprotroph	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LT558704_SH1265114.10FU	Fish Parasite-|Undefined Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LT558967_SH1260273.10FU	Animal Parasite-|Undefined Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LT558970_SH1737073.10FU	Animal Parasite-|Undefined Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LT592910_SH0174661.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LT592936_SH1672863.10FU	|Animal Parasite|-Undefined Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LT623218_SH1371967.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LT623220_SH1372011.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LT623224_SH1372087.10FU	|Endophyte|-Lichen Parasite-Plant Saprotroph-Undefined Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
LT623228_SH1389916.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LT633929_SH1410658.10FU	Animal Parasite-|Undefined Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
LT796883_SH0135445.10FU	Undefined Saprotroph-|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LT821427_SH1313158.10FU	|Wood Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LT837487_SH1206766.10FU	|Plant Pathogen|-Wood Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
LT906655_SH1253985.10FU	Dung Saprotroph-|Plant Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LT906660_SH1253984.10FU	Dung Saprotroph-|Plant Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
LT993574_SH1873390.10FU	Plant Pathogen-Undefined Saprotroph-|Wood Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
LT993593_SH1873434.10FU	Plant Pathogen-Undefined Saprotroph-|Wood Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MF034135_SH1349934.10FU	|Endophyte|-Plant Saprotroph-Wood Saprotroph	Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE
MF062231_SH0089886.10FU	Animal Pathogen-Endophyte-Epiphyte-|Undefined Saprotroph|	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
MF076922_SH1617709.10FU	|Fungal Parasite|	Pathotroph	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MF099868_SH0001167.10FU	Animal Pathogen-Endophyte-Lichen Parasite-|Plant Pathogen|-Plant Saprotroph-Undefined Saprotroph-Wood Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
MF101389_SH0055895.10FU	Plant Pathogen-|Wood Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MF110611_SH1308538.10FU	Fungal Parasite-Plant Pathogen-Plant Saprotroph-|Wood Saprotroph|	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MF113056_SH0081796.10FU	|Plant Pathogen|-Plant Saprotroph	Pathotroph-Saprotroph	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
MF139128_SH0185447.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
MF142407_SH1299491.10FU	|Ectomycorrhizal|-Orchid Mycorrhizal-Root Associated Biotroph	Symbiotroph	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
MF152914_SH0199429.10FU	Animal Pathogen-Endophyte-Plant Saprotroph-|Undefined Saprotroph|-Wood Saprotroph	 Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
MF178146_SH1368666.10FU	|Undefined Pathogen|	Pathotroph	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
MF189945_SH1231698.10FU	|Undefined Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
MF190117_SH1212247.10FU	|Plant Saprotroph|	Saprotroph	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
MF280219_SH0209127.10FU	Endophyte-|Plant Pathogen|-Plant Saprotroph	Pathotroph-Saprotroph-Symbiotroph	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
